observed,resid,seasonal,timestamp,trend
-51876534.03,-55318534.578320146,57451.70978683047,2014-06-22,3384548.838533314
-74232645.87,-77360215.12351415,-57288.47429029457,2014-06-23,3184857.72780444
-63404074.17,-66350967.855709665,-38272.931365901604,2014-06-24,2985166.6170755657
-33893563.89,-36660725.52690772,-18313.86943897046,2014-06-25,2785475.5063466914
17685078.33,15099350.55791362,-56.62353143841028,2014-06-26,2585784.3956178175
22231959.0,19822478.76978434,18544.55139746517,2014-06-27,2390935.6788181975
-36033191.62,-38267214.21946088,37935.637442305684,2014-06-28,2196086.9620185774
-38015189.5,-40073879.45500579,57451.70978683047,2014-06-29,2001238.245218957
29834843.72,28085742.665870957,-57288.47429029457,2014-06-30,1806389.5284193368
77815812.5,76237841.447259,-38272.931365901604,2014-07-01,1616243.9841069165
88241805.85,86834021.27964447,-18313.86943897046,2014-07-02,1426098.439794496
20195286.15,18959389.878049362,-56.62353143841028,2014-07-03,1235952.8954820756
-28156874.15,-29221226.05256712,18544.55139746517,2014-07-04,1045807.3511696552
-18230648.31,-19128802.130411055,37935.637442305684,2014-07-05,860218.1829687511
4998080.26,4265999.535445322,57451.70978683047,2014-07-06,674629.0147678469
-29789760.06,-30221511.432276644,-57288.47429029457,2014-07-07,489039.84656694275
-80125727.85,-80390905.59700012,-38272.931365901604,2014-07-08,303450.67836603854
-16060455.31,-16164429.42340026,-18313.86943897046,2014-07-09,122287.9828392306
7645460.187000001,7704391.523219016,-56.62353143841028,2014-07-10,-58874.71268757738
-28885901.93,-28664409.07318308,18544.55139746517,2014-07-11,-240037.4082143854
-7719867.329,-7336602.862701112,37935.637442305684,2014-07-12,-421200.1037411933
-12559993.95,-12019451.936393432,57451.70978683047,2014-07-13,-597993.7233933981
-44923185.47,-44091109.6526641,-57288.47429029457,2014-07-14,-774787.343045603
32696910.55,33686764.44406371,-38272.931365901604,2014-07-15,-951580.9626978077
103077246.1,104223934.55178899,-18313.86943897046,2014-07-16,-1128374.5823500126
-20185394.74,-18884519.93617671,-56.62353143841028,2014-07-17,-1300818.180291851
-26342872.21,-24888154.983163778,18544.55139746517,2014-07-18,-1473261.7782336895
27208938.01,28816707.748733222,37935.637442305684,2014-07-19,-1645705.376175528
-13615167.02,-11854469.755669463,57451.70978683047,2014-07-20,-1818148.9741173664
80623761.67,82667321.20648628,-57288.47429029457,2014-07-21,-1986271.0621959832
-56772622.1,-54579956.018359505,-38272.931365901604,2014-07-22,-2154393.1502746004
-24094184.3,-21753355.192207813,-18313.86943897046,2014-07-23,-2322515.2383532175
6104807.449,8595501.398963273,-56.62353143841028,2014-07-24,-2490637.3264318346
-51404119.63,-48768198.34228403,18544.55139746517,2014-07-25,-2654465.83911344
-52583515.0,-49803156.28564726,37935.637442305684,2014-07-26,-2818294.3517950457
-36400445.63,-33475774.475310184,57451.70978683047,2014-07-27,-2982122.864476651
76555768.84,79759008.69144855,-57288.47429029457,2014-07-28,-3145951.3771582562
-69505876.09,-66162138.8589438,-38272.931365901604,2014-07-29,-3305464.2996903076
-77380985.45,-73897694.35833867,-18313.86943897046,2014-07-30,-3464977.222222359
-76952947.86,-73328401.09171414,-56.62353143841028,2014-07-31,-3624490.1447544107
144097253.1,147862711.61588898,18544.55139746517,2014-08-01,-3784003.067286462
10497912.75,14399094.45615638,37935.637442305684,2014-08-02,-3939117.343598685
-11724323.89,-7687543.979875923,57451.70978683047,2014-08-03,-4094231.619910908
37690497.57,41997131.940513425,-57288.47429029457,2014-08-04,-4249345.896223131
99438256.57,103880989.67390126,-38272.931365901604,2014-08-05,-4404460.172535353
3778260.193,8351664.029115051,-18313.86943897046,2014-08-06,-4555089.966676081
-18780695.24,-14074918.855651753,-56.62353143841028,2014-08-07,-4705719.760816807
5370122.721,10207927.724560067,18544.55139746517,2014-08-08,-4856349.554957533
-16078080.61,-11109036.898344046,37935.637442305684,2014-08-09,-5006979.34909826
76237321.86,81332968.64884938,57451.70978683047,2014-08-10,-5153098.498636221
40851057.43,46207563.55246448,-57288.47429029457,2014-08-11,-5299217.648174182
-34599167.46,-29115557.73092196,-38272.931365901604,2014-08-12,-5445336.797712142
-21287048.78,-15677278.963310929,-18313.86943897046,2014-08-13,-5591455.947250103
-6476935.521000001,-743798.4956720518,-56.62353143841028,2014-08-14,-5733080.40179651
18264085.13,24120245.434945453,18544.55139746517,2014-08-15,-5874704.856342919
40963436.49,46941830.16344702,37935.637442305684,2014-08-16,-6016329.310889327
-31075561.42,-24975059.3643511,57451.70978683047,2014-08-17,-6157953.765435735
10041680.03,16394090.314749645,-57288.47429029457,2014-08-18,-6295121.810459351
-24450687.99,-17980125.20315113,-38272.931365901604,2014-08-19,-6432289.855482966
27823435.56,34411207.32994555,-18313.86943897046,2014-08-20,-6569457.900506582
-10178605.94,-3471923.3709383635,-56.62353143841028,2014-08-21,-6706625.945530198
22264017.38,29084868.42447639,18544.55139746517,2014-08-22,-6839395.595873856
-30450752.59,-23516522.98122479,37935.637442305684,2014-08-23,-6972165.246217515
-48626804.83,-41579321.643225655,57451.70978683047,2014-08-24,-7104934.896561174
23347263.03,30642256.05119513,-57288.47429029457,2014-08-25,-7237704.546904832
18320776.12,25725188.88411157,-38272.931365901604,2014-08-26,-7366139.832745664
23865734.78,31378623.768025465,-18313.86943897046,2014-08-27,-7494575.118586496
-14635339.6,-7012272.572041232,-56.62353143841028,2014-08-28,-7623010.404427329
45725586.4,53458487.53887069,18544.55139746517,2014-08-29,-7751445.690268161
30067053.21,37906323.73115669,37935.637442305684,2014-08-30,-7877206.158598999
98486841.7,106431300.59409821,57451.70978683047,2014-08-31,-8001910.603885047
