ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2013-10-20,18.204062542851112,17.457216495981037,18.410491725146862,18.204062542851112,18.204062542851112,-0.2722467675967309,-0.2722467675967309,-0.2722467675967309,-0.2722467675967309,-0.2722467675967309,-0.2722467675967309,0.0,0.0,0.0,17.931815775254382
2013-10-21,18.22147703705513,18.00205923815748,18.965940135891064,18.22147703705513,18.22147703705513,0.25507442219300386,0.25507442219300386,0.25507442219300386,0.25507442219300386,0.25507442219300386,0.25507442219300386,0.0,0.0,0.0,18.476551459248135
2013-10-22,18.238891531259146,17.976173221384443,18.89879424647218,18.238891531259146,18.238891531259146,0.22336965577014053,0.22336965577014053,0.22336965577014053,0.22336965577014053,0.22336965577014053,0.22336965577014053,0.0,0.0,0.0,18.462261187029288
2013-10-23,18.256306025818166,17.929028908611148,18.893173713005517,18.256306025818166,18.256306025818166,0.14122606609526742,0.14122606609526742,0.14122606609526742,0.14122606609526742,0.14122606609526742,0.14122606609526742,0.0,0.0,0.0,18.397532091913433
2013-10-24,18.273720520377182,17.887464729800165,18.85831778171897,18.273720520377182,18.273720520377182,0.09640370572453208,0.09640370572453208,0.09640370572453208,0.09640370572453208,0.09640370572453208,0.09640370572453208,0.0,0.0,0.0,18.370124226101716
2013-10-25,18.2911350149362,17.741674974154105,18.67530246239892,18.2911350149362,18.2911350149362,-0.08276930428753562,-0.08276930428753562,-0.08276930428753562,-0.08276930428753562,-0.08276930428753562,-0.08276930428753562,0.0,0.0,0.0,18.208365710648664
2013-10-26,18.308549509495215,17.453899495071216,18.390505390255232,18.308549509495215,18.308549509495215,-0.3610577778990861,-0.3610577778990861,-0.3610577778990861,-0.3610577778990861,-0.3610577778990861,-0.3610577778990861,0.0,0.0,0.0,17.94749173159613
2013-10-27,18.32596400405423,17.566609936971425,18.524657176681817,18.32596400405423,18.32596400405423,-0.27224676759645056,-0.27224676759645056,-0.27224676759645056,-0.27224676759645056,-0.27224676759645056,-0.27224676759645056,0.0,0.0,0.0,18.053717236457782
2013-10-28,18.34337849861325,18.113111282298934,19.0626624351597,18.34337849861325,18.34337849861325,0.25507442219323895,0.25507442219323895,0.25507442219323895,0.25507442219323895,0.25507442219323895,0.25507442219323895,0.0,0.0,0.0,18.59845292080649
2013-10-29,18.360792993172264,18.1432979638359,19.0935001304105,18.360792993172264,18.360792993172264,0.22336965576992351,0.22336965576992351,0.22336965576992351,0.22336965576992351,0.22336965576992351,0.22336965576992351,0.0,0.0,0.0,18.584162648942186
2013-10-30,18.378207487731284,18.067059152255265,18.997912614217082,18.378207487731284,18.378207487731284,0.1412260660949015,0.1412260660949015,0.1412260660949015,0.1412260660949015,0.1412260660949015,0.1412260660949015,0.0,0.0,0.0,18.519433553826186
2013-10-31,18.3956219822903,18.000084997099883,18.966663546404593,18.3956219822903,18.3956219822903,0.09640370572431028,0.09640370572431028,0.09640370572431028,0.09640370572431028,0.09640370572431028,0.09640370572431028,0.0,0.0,0.0,18.49202568801461
2013-11-01,18.413036476849317,17.833323378976004,18.830971176189387,18.413036476849317,18.413036476849317,-0.08276930428647807,-0.08276930428647807,-0.08276930428647807,-0.08276930428647807,-0.08276930428647807,-0.08276930428647807,0.0,0.0,0.0,18.330267172562838
2013-11-02,18.430450971408334,17.586238994977045,18.550137547125143,18.430450971408334,18.430450971408334,-0.3610577778991384,-0.3610577778991384,-0.3610577778991384,-0.3610577778991384,-0.3610577778991384,-0.3610577778991384,0.0,0.0,0.0,18.069393193509196
2013-11-03,18.44786546596735,17.701035178212045,18.633317505861626,18.44786546596735,18.44786546596735,-0.2722467675961702,-0.2722467675961702,-0.2722467675961702,-0.2722467675961702,-0.2722467675961702,-0.2722467675961702,0.0,0.0,0.0,18.17561869837118
2013-11-04,18.465279960526367,18.261636183757243,19.199346330027897,18.465279960526367,18.465279960526367,0.2550744221934616,0.2550744221934616,0.2550744221934616,0.2550744221934616,0.2550744221934616,0.2550744221934616,0.0,0.0,0.0,18.72035438271983
2013-11-05,18.482686932709132,18.212864971285796,19.19834521463793,18.482686932709132,18.482686932709132,0.22336965577028664,0.22336965577028664,0.22336965577028664,0.22336965577028664,0.22336965577028664,0.22336965577028664,0.0,0.0,0.0,18.70605658847942
2013-11-06,18.500093904891898,18.172430860297645,19.083681115236562,18.500093904891898,18.500093904891898,0.14122606609519173,0.14122606609519173,0.14122606609519173,0.14122606609519173,0.14122606609519173,0.14122606609519173,0.0,0.0,0.0,18.64131997098709
2013-11-07,18.517500877074664,18.13790616212929,19.08331543251563,18.517500877074664,18.517500877074664,0.09640370572436846,0.09640370572436846,0.09640370572436846,0.09640370572436846,0.09640370572436846,0.09640370572436846,0.0,0.0,0.0,18.613904582799034
2013-11-08,18.53490784925743,17.977867350175103,18.897819905225717,18.53490784925743,18.53490784925743,-0.08276930428680274,-0.08276930428680274,-0.08276930428680274,-0.08276930428680274,-0.08276930428680274,-0.08276930428680274,0.0,0.0,0.0,18.452138544970627
2013-11-09,18.552314821440195,17.71882261026537,18.658497893284036,18.552314821440195,18.552314821440195,-0.361057777899453,-0.361057777899453,-0.361057777899453,-0.361057777899453,-0.361057777899453,-0.361057777899453,0.0,0.0,0.0,18.19125704354074
2013-11-10,18.56972179362296,17.858264040358705,18.755902847566265,18.56972179362296,18.56972179362296,-0.2722467675958899,-0.2722467675958899,-0.2722467675958899,-0.2722467675958899,-0.2722467675958899,-0.2722467675958899,0.0,0.0,0.0,18.297475026027072
2013-11-11,18.587128765805726,18.37389676269989,19.33888859553708,18.587128765805726,18.587128765805726,0.2550744221930579,0.2550744221930579,0.2550744221930579,0.2550744221930579,0.2550744221930579,0.2550744221930579,0.0,0.0,0.0,18.842203187998784
2013-11-12,18.604535737988492,18.352173065549138,19.26670845837634,18.604535737988492,18.604535737988492,0.22336965577006962,0.22336965577006962,0.22336965577006962,0.22336965577006962,0.22336965577006962,0.22336965577006962,0.0,0.0,0.0,18.827905393758563
2013-11-13,18.621942710171258,18.243914773847766,19.23946125363565,18.621942710171258,18.621942710171258,0.1412260660950804,0.1412260660950804,0.1412260660950804,0.1412260660950804,0.1412260660950804,0.1412260660950804,0.0,0.0,0.0,18.763168776266337
2013-11-14,18.639349682354023,18.247517077177044,19.189408393278416,18.639349682354023,18.639349682354023,0.09640370572442666,0.09640370572442666,0.09640370572442666,0.09640370572442666,0.09640370572442666,0.09640370572442666,0.0,0.0,0.0,18.73575338807845
2013-11-15,18.65675665453679,18.111824041823507,19.063251286294474,18.65675665453679,18.65675665453679,-0.08276930428680372,-0.08276930428680372,-0.08276930428680372,-0.08276930428680372,-0.08276930428680372,-0.08276930428680372,0.0,0.0,0.0,18.573987350249986
2013-11-16,18.674163626719555,17.833596443776877,18.81031237655251,18.674163626719555,18.674163626719555,-0.3610577778989345,-0.3610577778989345,-0.3610577778989345,-0.3610577778989345,-0.3610577778989345,-0.3610577778989345,0.0,0.0,0.0,18.31310584882062
2013-11-17,18.69157059890232,17.933434964512298,18.913461660857962,18.69157059890232,18.69157059890232,-0.2722467675963259,-0.2722467675963259,-0.2722467675963259,-0.2722467675963259,-0.2722467675963259,-0.2722467675963259,0.0,0.0,0.0,18.419323831305995
2013-11-18,18.70661359760215,18.488432525157897,19.43888137932725,18.70661359760215,18.70661359760215,0.2550744221926666,0.2550744221926666,0.2550744221926666,0.2550744221926666,0.2550744221926666,0.2550744221926666,0.0,0.0,0.0,18.961688019794817
2013-11-19,18.72165659630198,18.47771429971548,19.41522659611123,18.72165659630198,18.72165659630198,0.2233696557699904,0.2233696557699904,0.2233696557699904,0.2233696557699904,0.2233696557699904,0.2233696557699904,0.0,0.0,0.0,18.94502625207197
2013-11-20,18.736699595001813,18.401750605051458,19.380951075422775,18.736699595001813,18.736699595001813,0.14122606609496913,0.14122606609496913,0.14122606609496913,0.14122606609496913,0.14122606609496913,0.14122606609496913,0.0,0.0,0.0,18.877925661096782
2013-11-21,18.75174259370164,18.40025636870917,19.32955864841875,18.751742593701636,18.751742593701636,0.09640370572448484,0.09640370572448484,0.09640370572448484,0.09640370572448484,0.09640370572448484,0.09640370572448484,0.0,0.0,0.0,18.848146299426123
2013-11-22,18.766785592401472,18.21253822409339,19.159734969829866,18.766785592401472,18.766785592401472,-0.0827693042867609,-0.0827693042867609,-0.0827693042867609,-0.0827693042867609,-0.0827693042867609,-0.0827693042867609,0.0,0.0,0.0,18.684016288114712
2013-11-23,18.781828591101302,17.903748926322113,18.90796687325638,18.781828591101302,18.781828591101302,-0.36105777789924914,-0.36105777789924914,-0.36105777789924914,-0.36105777789924914,-0.36105777789924914,-0.36105777789924914,0.0,0.0,0.0,18.420770813202054
2013-11-24,18.796871589801132,18.032073427515066,19.010917709717848,18.796871589801132,18.796871589801132,-0.27224676759604555,-0.27224676759604555,-0.27224676759604555,-0.27224676759604555,-0.27224676759604555,-0.27224676759604555,0.0,0.0,0.0,18.524624822205087
2013-11-25,18.81191458850096,18.587698402592334,19.54075726300179,18.81191458850096,18.81191458850096,0.25507442219288934,0.25507442219288934,0.25507442219288934,0.25507442219288934,0.25507442219288934,0.25507442219288934,0.0,0.0,0.0,19.066989010693852
2013-11-26,18.82695758720079,18.57716704574921,19.532606796111615,18.82695758720079,18.82695758720079,0.22336965576977338,0.22336965576977338,0.22336965576977338,0.22336965576977338,0.22336965576977338,0.22336965576977338,0.0,0.0,0.0,19.050327242970564
2013-11-27,18.84200058590062,18.510838062332216,19.425394758754766,18.84200058590062,18.84200058590062,0.14122606609500474,0.14122606609500474,0.14122606609500474,0.14122606609500474,0.14122606609500474,0.14122606609500474,0.0,0.0,0.0,18.983226651995626
2013-11-28,18.85704358460045,18.453550992446605,19.43701101931531,18.85704358460045,18.85704358460045,0.09640370572426306,0.09640370572426306,0.09640370572426306,0.09640370572426306,0.09640370572426306,0.09640370572426306,0.0,0.0,0.0,18.953447290324714
2013-11-29,18.87208658330028,18.302428843826664,19.288727626704194,18.87208658330028,18.87208658330028,-0.08276930428676194,-0.08276930428676194,-0.08276930428676194,-0.08276930428676194,-0.08276930428676194,-0.08276930428676194,0.0,0.0,0.0,18.789317279013517
2013-11-30,18.886863716848204,18.057530525840114,19.028747582559618,18.886863716848204,18.886863716848204,-0.36105777789930155,-0.36105777789930155,-0.36105777789930155,-0.36105777789930155,-0.36105777789930155,-0.36105777789930155,0.0,0.0,0.0,18.525805938948903
2013-12-01,18.901640850396127,18.15407013666946,19.131955550651455,18.901640850396127,18.901640850396127,-0.2722467675957652,-0.2722467675957652,-0.2722467675957652,-0.2722467675957652,-0.2722467675957652,-0.2722467675957652,0.0,0.0,0.0,18.629394082800363
2013-12-02,18.91641798394405,18.694777560961924,19.65079615727259,18.91641798394405,18.91641798394405,0.2550744221924918,0.2550744221924918,0.2550744221924918,0.2550744221924918,0.2550744221924918,0.2550744221924918,0.0,0.0,0.0,19.171492406136544
2013-12-03,18.93119511749197,18.659384358001088,19.60705865636991,18.93119511749197,18.93119511749197,0.22336965577013654,0.22336965577013654,0.22336965577013654,0.22336965577013654,0.22336965577013654,0.22336965577013654,0.0,0.0,0.0,19.154564773262106
2013-12-04,18.945972251039894,18.642656108930677,19.59291641042746,18.945972251039894,18.945972251039894,0.141226066095148,0.141226066095148,0.141226066095148,0.141226066095148,0.141226066095148,0.141226066095148,0.0,0.0,0.0,19.08719831713504
2013-12-05,18.960749384587817,18.594246842165905,19.519091620943563,18.960749384587817,18.960749384587817,0.09640370572468307,0.09640370572468307,0.09640370572468307,0.09640370572468307,0.09640370572468307,0.09640370572468307,0.0,0.0,0.0,19.0571530903125
2013-12-06,18.97552651813574,18.379865690840408,19.350545116630997,18.97552651813574,18.97552651813574,-0.0827693042867629,-0.0827693042867629,-0.0827693042867629,-0.0827693042867629,-0.0827693042867629,-0.0827693042867629,0.0,0.0,0.0,18.892757213848977
2013-12-07,18.99030365168366,18.139085412460506,19.10073149376348,18.99030365168366,18.99030365168366,-0.3610577778993536,-0.3610577778993536,-0.3610577778993536,-0.3610577778993536,-0.3610577778993536,-0.3610577778993536,0.0,0.0,0.0,18.629245873784306
2013-12-08,19.005080785231584,18.270126157704837,19.17733004117473,19.005080785231584,19.005080785231584,-0.27224676759635036,-0.27224676759635036,-0.27224676759635036,-0.27224676759635036,-0.27224676759635036,-0.27224676759635036,0.0,0.0,0.0,18.732834017635234
2013-12-09,19.019857918779508,18.79823650475859,19.770825598976067,19.019857918779508,19.019857918779508,0.25507442219272064,0.25507442219272064,0.25507442219272064,0.25507442219272064,0.25507442219272064,0.25507442219272064,0.0,0.0,0.0,19.274932340972228
2013-12-10,19.034635052327427,18.791508757826804,19.7481900044216,19.034635052327427,19.034635052327427,0.22336965576991946,0.22336965576991946,0.22336965576991946,0.22336965576991946,0.22336965576991946,0.22336965576991946,0.0,0.0,0.0,19.258004708097346
2013-12-11,19.049412185875354,18.714702646580715,19.61737454089851,19.049412185875354,19.049412185875354,0.1412260660950367,0.1412260660950367,0.1412260660950367,0.1412260660950367,0.1412260660950367,0.1412260660950367,0.0,0.0,0.0,19.19063825197039
2013-12-12,19.064189319423274,18.710099854988417,19.63717808051805,19.064189319423274,19.064189319423274,0.09640370572442036,0.09640370572442036,0.09640370572442036,0.09640370572442036,0.09640370572442036,0.09640370572442036,0.0,0.0,0.0,19.160593025147694
2013-12-13,19.078966452740783,18.532808876921877,19.440177771624985,19.078966452740783,19.078966452740783,-0.08276930428639646,-0.08276930428639646,-0.08276930428639646,-0.08276930428639646,-0.08276930428639646,-0.08276930428639646,0.0,0.0,0.0,18.996197148454385
2013-12-14,19.09374358605829,18.243075198011052,19.196260614687844,19.09374358605829,19.09374358605829,-0.36105777789909765,-0.36105777789909765,-0.36105777789909765,-0.36105777789909765,-0.36105777789909765,-0.36105777789909765,0.0,0.0,0.0,18.732685808159193
2013-12-15,19.1085207193758,18.35492849355542,19.341926050529928,19.1085207193758,19.1085207193758,-0.27224676759678634,-0.27224676759678634,-0.27224676759678634,-0.27224676759678634,-0.27224676759678634,-0.27224676759678634,0.0,0.0,0.0,18.836273951779013
2013-12-16,19.12329785269331,18.901616557817448,19.827948193421424,19.12329785269331,19.12329785269331,0.25507442219294957,0.25507442219294957,0.25507442219294957,0.25507442219294957,0.25507442219294957,0.25507442219294957,0.0,0.0,0.0,19.37837227488626
2013-12-17,19.138074986010817,18.90948773953851,19.831369342353014,19.138074986010817,19.138074986010817,0.22336965576970244,0.22336965576970244,0.22336965576970244,0.22336965576970244,0.22336965576970244,0.22336965576970244,0.0,0.0,0.0,19.36144464178052
2013-12-18,19.15285211932833,18.82035810955856,19.76130553134826,19.15285211932833,19.15285211932833,0.14122606609492538,0.14122606609492538,0.14122606609492538,0.14122606609492538,0.14122606609492538,0.14122606609492538,0.0,0.0,0.0,19.294078185423256
2013-12-19,19.16762925264584,18.796887970699412,19.759076019091502,19.16762925264584,19.16762925264584,0.09640370572451945,0.09640370572451945,0.09640370572451945,0.09640370572451945,0.09640370572451945,0.09640370572451945,0.0,0.0,0.0,19.264032958370358
2013-12-20,19.182406385963347,18.629898842517736,19.553509728677593,19.182406385963347,19.182406385963347,-0.08276930428672107,-0.08276930428672107,-0.08276930428672107,-0.08276930428672107,-0.08276930428672107,-0.08276930428672107,0.0,0.0,0.0,19.099637081676626
2013-12-21,19.197183519280856,18.371117619881183,19.305247369801748,19.197183519280856,19.197183519280856,-0.36105777789941224,-0.36105777789941224,-0.36105777789941224,-0.36105777789941224,-0.36105777789941224,-0.36105777789941224,0.0,0.0,0.0,18.836125741381444
2013-12-22,19.211960652598364,18.464841921577438,19.42775377916642,19.211960652598364,19.211960652598364,-0.272246767596655,-0.272246767596655,-0.272246767596655,-0.272246767596655,-0.272246767596655,-0.272246767596655,0.0,0.0,0.0,18.93971388500171
2013-12-23,19.226737785915873,18.97622226576476,19.965495052585933,19.226737785915873,19.226737785915873,0.25507442219317217,0.25507442219317217,0.25507442219317217,0.25507442219317217,0.25507442219317217,0.25507442219317217,0.0,0.0,0.0,19.481812208109044
2013-12-24,19.241514919233385,18.984941062897608,19.92949890899722,19.241514919233385,19.241514919233385,0.2233696557700656,0.2233696557700656,0.2233696557700656,0.2233696557700656,0.2233696557700656,0.2233696557700656,0.0,0.0,0.0,19.46488457500345
2013-12-25,19.256292052205048,18.9073404083985,19.901951763399765,19.256292052205048,19.256292052205048,0.14122606609496102,0.14122606609496102,0.14122606609496102,0.14122606609496102,0.14122606609496102,0.14122606609496102,0.0,0.0,0.0,19.39751811830001
2013-12-26,19.27106918517671,18.851428803271116,19.849362290453247,19.27106918517671,19.27106918517671,0.09640370572457765,0.09640370572457765,0.09640370572457765,0.09640370572457765,0.09640370572457765,0.09640370572457765,0.0,0.0,0.0,19.367472890901286
2013-12-27,19.285846318148376,18.73011819369258,19.71271084586394,19.285846318148376,19.285846318148376,-0.08276930428704574,-0.08276930428704574,-0.08276930428704574,-0.08276930428704574,-0.08276930428704574,-0.08276930428704574,0.0,0.0,0.0,19.203077013861332
2013-12-28,19.30062345112004,18.46385106770934,19.399923171170723,19.30062345112004,19.30062345112004,-0.3610577778992021,-0.3610577778992021,-0.3610577778992021,-0.3610577778992021,-0.3610577778992021,-0.3610577778992021,0.0,0.0,0.0,18.939565673220837
2013-12-29,19.315400584091705,18.63900834988537,19.574678967461008,19.315400584091705,19.315400584091705,-0.27224676759709104,-0.27224676759709104,-0.27224676759709104,-0.27224676759709104,-0.27224676759709104,-0.27224676759709104,0.0,0.0,0.0,19.043153816494613
2013-12-30,19.33017771706337,19.088245777857818,20.038927412838788,19.33017771706337,19.33017771706337,0.2550744221927747,0.2550744221927747,0.2550744221927747,0.2550744221927747,0.2550744221927747,0.2550744221927747,0.0,0.0,0.0,19.585252139256145
2013-12-31,19.344954850035034,19.084413699900225,20.047262544528735,19.344954850035034,19.344954850035034,0.22336965576984855,0.22336965576984855,0.22336965576984855,0.22336965576984855,0.22336965576984855,0.22336965576984855,0.0,0.0,0.0,19.56832450580488
2014-01-01,19.359731983006697,19.01788187529173,19.950045370069375,19.359731983006697,19.359731983006697,0.1412260660952512,0.1412260660952512,0.1412260660952512,0.1412260660952512,0.1412260660952512,0.1412260660952512,0.0,0.0,0.0,19.500958049101946
2014-01-02,19.374509115978363,18.97529655559079,19.964224919045506,19.374509115978363,19.374509115978363,0.09640370572463583,0.09640370572463583,0.09640370572463583,0.09640370572463583,0.09640370572463583,0.09640370572463583,0.0,0.0,0.0,19.470912821703
2014-01-03,19.389286248950025,18.85028486174943,19.790349017261377,19.389286248950025,19.389286248950025,-0.08276930428704675,-0.08276930428704675,-0.08276930428704675,-0.08276930428704675,-0.08276930428704675,-0.08276930428704675,0.0,0.0,0.0,19.306516944662977
2014-01-04,19.40406338192169,18.547750516822287,19.539282197230108,19.40406338192169,19.40406338192169,-0.3610577778992084,-0.3610577778992084,-0.3610577778992084,-0.3610577778992084,-0.3610577778992084,-0.3610577778992084,0.0,0.0,0.0,19.043005604022483
2014-01-05,19.418840514893354,18.66710058064613,19.634113056690463,19.418840514893354,19.418840514893354,-0.2722467675968107,-0.2722467675968107,-0.2722467675968107,-0.2722467675968107,-0.2722467675968107,-0.2722467675968107,0.0,0.0,0.0,19.146593747296542
2014-01-06,19.433617647865017,19.215693916677825,20.152631613430785,19.433617647865017,19.433617647865017,0.2550744221930036,0.2550744221930036,0.2550744221930036,0.2550744221930036,0.2550744221930036,0.2550744221930036,0.0,0.0,0.0,19.68869207005802
2014-01-07,19.444305054087483,19.1979890677478,20.11898110045249,19.444305054087483,19.444305054087483,0.22336965576976936,0.22336965576976936,0.22336965576976936,0.22336965576976936,0.22336965576976936,0.22336965576976936,0.0,0.0,0.0,19.667674709857252
2014-01-08,19.45499246030995,19.11031221970483,20.09082434552144,19.45499246030995,19.45499246030995,0.14122606609488533,0.14122606609488533,0.14122606609488533,0.14122606609488533,0.14122606609488533,0.14122606609488533,0.0,0.0,0.0,19.596218526404833
2014-01-09,19.465679866532415,19.110806718895414,20.029226520332923,19.465679866532415,19.465679866532415,0.09640370572441405,0.09640370572441405,0.09640370572441405,0.09640370572441405,0.09640370572441405,0.09640370572441405,0.0,0.0,0.0,19.562083572256828
2014-01-10,19.47636727275488,18.950598786507562,19.850176770991087,19.47636727275488,19.47636727275488,-0.08276930428700395,-0.08276930428700395,-0.08276930428700395,-0.08276930428700395,-0.08276930428700395,-0.08276930428700395,0.0,0.0,0.0,19.393597968467876
2014-01-11,19.487054678977348,18.646336693123942,19.622679183314204,19.487054678977348,19.487054678977348,-0.3610577778995229,-0.3610577778995229,-0.3610577778995229,-0.3610577778995229,-0.3610577778995229,-0.3610577778995229,0.0,0.0,0.0,19.125996901077826
2014-01-12,19.497742085199814,18.75683182342047,19.720466233852072,19.497742085199814,19.497742085199814,-0.2722467675965303,-0.2722467675965303,-0.2722467675965303,-0.2722467675965303,-0.2722467675965303,-0.2722467675965303,0.0,0.0,0.0,19.225495317603283
2014-01-13,19.50842949142228,19.295326131775635,20.26525545166013,19.50842949142228,19.50842949142228,0.25507442219323245,0.25507442219323245,0.25507442219323245,0.25507442219323245,0.25507442219323245,0.25507442219323245,0.0,0.0,0.0,19.763503913615512
2014-01-14,19.519116897644746,19.25532861837568,20.22181566679734,19.519116897644746,19.519116897644746,0.2233696557696901,0.2233696557696901,0.2233696557696901,0.2233696557696901,0.2233696557696901,0.2233696557696901,0.0,0.0,0.0,19.742486553414437
2014-01-15,19.529804303867213,19.220410788062733,20.130465719621746,19.529804303867213,19.529804303867213,0.14122606609517552,0.14122606609517552,0.14122606609517552,0.14122606609517552,0.14122606609517552,0.14122606609517552,0.0,0.0,0.0,19.671030369962388
2014-01-16,19.54049171008968,19.178761817398662,20.099258960413202,19.54049171008968,19.54049171008968,0.09640370572447225,0.09640370572447225,0.09640370572447225,0.09640370572447225,0.09640370572447225,0.09640370572447225,0.0,0.0,0.0,19.636895415814152
2014-01-17,19.551179116312145,19.02741760467425,19.93650521138968,19.551179116312145,19.551179116312145,-0.08276930428700499,-0.08276930428700499,-0.08276930428700499,-0.08276930428700499,-0.08276930428700499,-0.08276930428700499,0.0,0.0,0.0,19.46840981202514
2014-01-18,19.56186652253461,18.726977737545024,19.68249950129643,19.56186652253461,19.56186652253461,-0.3610577778992668,-0.3610577778992668,-0.3610577778992668,-0.3610577778992668,-0.3610577778992668,-0.3610577778992668,0.0,0.0,0.0,19.200808744635346
2014-01-19,19.572553928757078,18.842863711925748,19.77175667154067,19.572553928757078,19.572553928757078,-0.27224676759624994,-0.27224676759624994,-0.27224676759624994,-0.27224676759624994,-0.27224676759624994,-0.27224676759624994,0.0,0.0,0.0,19.300307161160827
2014-01-20,19.578453649506475,19.339551086874994,20.301270120539456,19.578453649506475,19.578453649506475,0.2550744221928288,0.2550744221928288,0.2550744221928288,0.2550744221928288,0.2550744221928288,0.2550744221928288,0.0,0.0,0.0,19.833528071699305
2014-01-21,19.584353370255872,19.347727186824745,20.284209586901696,19.584353370255872,19.584353370255872,0.2233696557699154,0.2233696557699154,0.2233696557699154,0.2233696557699154,0.2233696557699154,0.2233696557699154,0.0,0.0,0.0,19.807723026025787
2014-01-22,19.59025309100527,19.258377538634207,20.244925629400385,19.59025309100527,19.59025309100527,0.14122606609531876,0.14122606609531876,0.14122606609531876,0.14122606609531876,0.14122606609531876,0.14122606609531876,0.0,0.0,0.0,19.731479157100587
2014-01-23,19.596152811754664,19.215290441280196,20.12996326302619,19.596152811754664,19.596152811754664,0.09640370572453043,0.09640370572453043,0.09640370572453043,0.09640370572453043,0.09640370572453043,0.09640370572453043,0.0,0.0,0.0,19.692556517479193
2014-01-24,19.60205253250406,19.04456806738254,19.999631391500355,19.60205253250406,19.60205253250406,-0.0827693042873296,-0.0827693042873296,-0.0827693042873296,-0.0827693042873296,-0.0827693042873296,-0.0827693042873296,0.0,0.0,0.0,19.519283228216732
2014-01-25,19.60795225325346,18.82508452100018,19.749607268579027,19.60795225325346,19.60795225325346,-0.3610577778990107,-0.3610577778990107,-0.3610577778990107,-0.3610577778990107,-0.3610577778990107,-0.3610577778990107,0.0,0.0,0.0,19.24689447535445
2014-01-26,19.613851974002856,18.844781688574848,19.832207927474176,19.613851974002856,19.613851974002856,-0.27224676759668603,-0.27224676759668603,-0.27224676759668603,-0.27224676759668603,-0.27224676759668603,-0.27224676759668603,0.0,0.0,0.0,19.341605206406168
2014-01-27,19.619751694752253,19.405438933950432,20.37645259369078,19.619751694752253,19.619751694752253,0.25507442219306387,0.25507442219306387,0.25507442219306387,0.25507442219306387,0.25507442219306387,0.25507442219306387,0.0,0.0,0.0,19.874826116945318
2014-01-28,19.62565141550165,19.367501645382944,20.34329308461946,19.62565141550165,19.62565141550165,0.22336965577000292,0.22336965577000292,0.22336965577000292,0.22336965577000292,0.22336965577000292,0.22336965577000292,0.0,0.0,0.0,19.849021071271654
2014-01-29,19.631551136251048,19.333866786871187,20.280428345503314,19.631551136251048,19.631551136251048,0.14122606609495286,0.14122606609495286,0.14122606609495286,0.14122606609495286,0.14122606609495286,0.14122606609495286,0.0,0.0,0.0,19.772777202346
2014-01-30,19.637450857000445,19.21323117886467,20.188801935316413,19.637450857000445,19.637450857000445,0.09640370572458863,0.09640370572458863,0.09640370572458863,0.09640370572458863,0.09640370572458863,0.09640370572458863,0.0,0.0,0.0,19.733854562725035
2014-01-31,19.643350577749843,19.03933236690939,20.043638209525877,19.643350577749843,19.643350577749843,-0.08276930428696318,-0.08276930428696318,-0.08276930428696318,-0.08276930428696318,-0.08276930428696318,-0.08276930428696318,0.0,0.0,0.0,19.56058127346288
2014-02-01,19.649250298603057,18.808392223886635,19.782214541868203,19.649250298603057,19.649250298603057,-0.36105777789906307,-0.36105777789906307,-0.36105777789906307,-0.36105777789906307,-0.36105777789906307,-0.36105777789906307,0.0,0.0,0.0,19.288192520703994
2014-02-02,19.655150019456276,18.90688350843816,19.84234196772282,19.655150019456276,19.655150019456276,-0.27224676759625666,-0.27224676759625666,-0.27224676759625666,-0.27224676759625666,-0.27224676759625666,-0.27224676759625666,0.0,0.0,0.0,19.382903251860018
2014-02-03,19.66104974030949,19.460771174371686,20.37639273325387,19.66104974030949,19.66104974030949,0.2550744221932865,0.2550744221932865,0.2550744221932865,0.2550744221932865,0.2550744221932865,0.2550744221932865,0.0,0.0,0.0,19.916124162502776
2014-02-04,19.666949461162705,19.407439200315135,20.363475459427725,19.666949461162705,19.666949461162705,0.22336965576992368,0.22336965576992368,0.22336965576992368,0.22336965576992368,0.22336965576992368,0.22336965576992368,0.0,0.0,0.0,19.89031911693263
2014-02-05,19.672849182015923,19.352985974395004,20.291575627769582,19.672849182015923,19.672849182015923,0.14122606609524305,0.14122606609524305,0.14122606609524305,0.14122606609524305,0.14122606609524305,0.14122606609524305,0.0,0.0,0.0,19.814075248111166
2014-02-06,19.67874890286914,19.314140215794772,20.255729970093803,19.67874890286914,19.67874890286914,0.09640370572436685,0.09640370572436685,0.09640370572436685,0.09640370572436685,0.09640370572436685,0.09640370572436685,0.0,0.0,0.0,19.775152608593505
2014-02-07,19.684648623722357,19.11239040417724,20.07896617548662,19.684648623722357,19.684648623722357,-0.08276930428728778,-0.08276930428728778,-0.08276930428728778,-0.08276930428728778,-0.08276930428728778,-0.08276930428728778,0.0,0.0,0.0,19.601879319435067
2014-02-08,19.69054834457557,18.904379618771376,19.813942759981366,19.690548344575568,19.690548344575568,-0.36105777789937754,-0.36105777789937754,-0.36105777789937754,-0.36105777789937754,-0.36105777789937754,-0.36105777789937754,0.0,0.0,0.0,19.329490566676192
